Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_min,Sunset_min,Daytime
1,2012-06-23,87,62,75,5,55,64,0,10,417,1931, ,0,M,0.0,0.00,29.28,30.00,3.2,8,5.7,257,1171,914
1,2012-06-24,94,65,80,9,57,65,0,15,417,1931, ,0,M,0.0,0.00,29.25,29.96,3.1,4,7.0,257,1171,914
1,2012-06-25,76,60,68,-3,49,58,0,3,417,1931, ,0,M,0.0,0.00,29.35,30.06,13.6,4,14.0,257,1171,914
1,2012-06-26,83,56,70,-1,50,59,0,5,418,1931, ,0,M,0.0,0.00,29.27,30.00,3.5,9,4.9,258,1171,913
1,2012-06-27,92,57,75,4,51,63,0,10,418,1931, ,0,M,0.0,0.00,29.13,29.87,12.1,20,12.4,258,1171,913
1,2012-06-28,100,76,88,17,69,74,0,23,419,1931,TSRA HZ,0,M,0.0,0.04,29.08,29.78,6.4,26,8.4,259,1171,912
1,2012-06-29,88,69,79,8,61,67,0,14,419,1931,TS TSRA RA,0,M,0.0,0.42,29.16,29.84,2.4,4,6.9,259,1171,912
1,2012-06-30,92,69,81,9,67,72,0,16,419,1931, ,0,M,0.0,0.00,29.11,29.82,6.0,24,6.6,259,1171,912
1,2012-07-01,91,68,80,8,67,71,0,15,420,1931, ,0,M,0.0,  T,29.23,29.92,3.1,23,5.4,260,1171,911
1,2012-07-02,98,71,85,13,69,74,0,20,420,1931,BR HZ,0,M,0.0,0.00,29.21,29.93,4.4,23,5.2,260,1171,911
1,2012-07-03,96,77,87,15,67,74,0,22,421,1931, ,0,M,0.0,0.00,29.13,29.85,9.4,25,9.9,261,1171,910
1,2012-07-04,102,79,91,19,68,75,0,26,422,1930, ,0,M,0.0,0.00,29.15,29.85,9.4,25,9.6,262,1170,908
1,2012-07-05,103,79,91,19,69,75,0,26,422,1930,TSRA,0,M,0.0,0.28,29.20,29.89,5.5,24,7.5,262,1170,908
1,2012-07-06,103,82,93,21,71,77,0,28,423,1930, ,0,M,0.0,0.00,29.21,29.92,6.5,27,7.3,263,1170,907
1,2012-07-07,98,73,86,14,67,72,0,21,423,1930, ,0,M,0.0,0.00,29.26,29.96,7.9,2,11.9,263,1170,907
1,2012-07-08,85,68,77,4,56,65,0,12,424,1929, ,0,M,0.0,0.00,29.34,30.04,11.3,3,11.5,264,1169,905
1,2012-07-09,91,66,79,6,57,65,0,14,425,1929, ,0,M,0.0,0.00,29.33,30.03,4.7,5,6.8,265,1169,904
1,2012-07-10,83,67,75,2,55,64,0,10,425,1929, ,0,M,0.0,0.00,29.39,30.10,9.9,4,10.1,265,1169,904
1,2012-07-11,87,64,76,3,57,65,0,11,426,1928, ,0,M,0.0,0.00,29.39,30.10,5.8,9,8.1,266,1168,902
1,2012-07-12,91,66,79,6,54,65,0,14,427,1928, ,0,M,0.0,0.00,29.35,30.06,6.4,11,8.0,267,1168,901
1,2012-07-13,93,70,82,9,63,69,0,17,428,1927,TS TSRA RA BR,0,M,0.0,0.28,29.31,30.03,3.4,15,6.2,268,1167,899
1,2012-07-14,90,70,80,7,65,70,0,15,428,1927, ,0,M,0.0,  T,29.30,30.02,2.0,25,6.4,268,1167,899
1,2012-07-15,95,71,83,9,66,71,0,18,429,1926, ,0,M,0.0,0.00,29.29,30.01,2.2,27,7.4,269,1166,897
1,2012-07-16,97,72,85,11,66,72,0,20,430,1925, ,0,M,0.0,0.00,29.19,29.91,7.1,24,7.6,270,1165,895
1,2012-07-17,99,79,89,15,67,74,0,24,431,1925, ,0,M,0.0,0.00,29.13,29.83,8.6,26,9.8,271,1165,894
1,2012-07-18,94,72,83,9,71,74,0,18,432,1924,TS TSRA RA BR,0,M,0.0,0.85,29.18,29.89,6.0,6,8.3,272,1164,892
1,2012-07-19,83,71,77,3,70,72,0,12,433,1923,TSRA RA BR,0,M,0.0,0.80,29.20,29.90,5.2,4,10.9,273,1163,890
1,2012-07-20,81,68,75,1,59,65,0,10,433,1923, ,0,M,0.0,0.00,29.34,30.04,9.5,4,10.1,273,1163,890
1,2012-07-21,87,65,76,2,63,69,0,11,434,1922, ,0,M,0.0,0.00,29.34,30.05,4.3,24,4.9,274,1162,888
1,2012-07-22,89,68,79,5,66,70,0,14,435,1921, ,0,M,0.0,  T,29.31,30.04,5.9,21,6.4,275,1161,886
1,2012-07-23,97,81,89,15,68,74,0,24,436,1920,RA,0,M,0.0,  T,29.20,29.91,9.8,24,10.5,276,1160,884
1,2012-07-24,84,69,77,3,65,70,0,12,437,1919,TSRA RA,0,M,0.0,0.54,29.24,29.94,6.6,5,7.8,277,1159,882
1,2012-07-25,99,70,85,11,67,73,0,20,438,1918,RA,0,M,0.0,0.01,28.99,29.73,9.3,20,12.2,278,1158,880
1,2012-07-26,89,69,79,5,69,72,0,14,439,1918,TSRA RA,0,M,0.0,0.71,29.00,29.70,6.4,25,9.1,279,1158,879
1,2012-07-27,86,66,76,2,64,68,0,11,440,1917, ,0,M,0.0,0.03,29.17,29.84,5.4,34,8.6,280,1157,877
1,2012-07-28,82,67,75,1,60,66,0,10,441,1916, ,0,M,0.0,0.00,29.38,30.07,6.2,6,7.9,281,1156,875
1,2012-07-29,85,63,74,0,59,66,0,9,442,1915,RA,0,M,0.0,  T,29.31,30.03,4.4,15,5.5,282,1155,873
1,2012-07-30,92,69,81,7,62,69,0,16,443,1914, ,0,M,0.0,0.00,29.19,29.91,5.7,21,7.0,283,1154,871
1,2012-07-31,85,68,77,3,65,69,0,12,444,1913, ,0,M,0.0,0.16,29.21,29.91,4.2,6,7.0,284,1153,869
1,2012-08-01,90,68,79,6,64,69,0,14,445,1911, ,0,M,0.0,0.00,29.19,29.91,1.7,19,3.6,285,1151,866
1,2012-08-02,93,66,80,7,63,69,0,15,446,1910, ,0,M,0.0,0.00,29.13,29.85,1.5,11,6.5,286,1150,864
1,2012-08-03,95,71,83,10,67,72,0,18,447,1909,BR,0,M,0.0,0.00,29.16,29.86,4.9,7,6.3,287,1149,862
1,2012-08-04,93,71,82,9,69,72,0,17,448,1908,TS TSRA,0,M,0.0,0.37,29.15,29.85,3.8,20,6.0,288,1148,860
1,2012-08-05,84,66,75,2,59,66,0,10,449,1907, ,0,M,0.0,0.00,29.35,30.04,7.0,31,9.1,289,1147,858
1,2012-08-06,85,62,74,1,56,64,0,9,450,1906, ,0,M,0.0,0.00,29.35,30.07,3.2,24,4.3,290,1146,856
1,2012-08-07,92,62,77,4,60,68,0,12,451,1904, ,0,M,0.0,0.00,29.21,29.94,7.0,25,8.3,291,1144,853
1,2012-08-08,84,72,78,5,62,68,0,13,452,1903,RA,0,M,0.0,  T,29.24,29.96,8.3,5,8.6,292,1143,851
1,2012-08-09,75,63,69,-4,63,65,0,4,453,1902,RA BR,0,M,0.0,0.05,29.16,29.88,7.3,4,9.6,293,1142,849
1,2012-08-10,76,61,69,-4,55,60,0,4,454,1900,TSRA RA BR,0,M,0.0,0.18,29.20,29.91,13.2,36,14.2,294,1140,846
1,2012-08-11,78,56,67,-6,53,59,0,2,455,1859, ,0,M,0.0,0.00,29.26,29.97,6.5,35,8.5,295,1139,844
1,2012-08-12,76,55,66,-7,54,60,0,1,456,1858, ,0,M,0.0,  T,29.27,29.99,3.4,22,3.8,296,1138,842
1,2012-08-13,69,60,65,-8,61,63,0,0,457,1856,RA BR,0,M,0.0,0.40,29.24,29.96,0.3,2,3.4,297,1136,839
1,2012-08-14,84,56,70,-2,60,64,0,5,458,1855,BR,0,M,0.0,  T,29.20,29.92,0.6,6,4.8,298,1135,837
1,2012-08-15,85,65,75,3,60,66,0,10,459,1854, ,0,M,0.0,  T,29.19,29.91,5.7,23,6.3,299,1134,835
1,2012-08-16,76,62,69,-3,61,65,0,4,500,1852,TSRA BR,0,M,0.0,0.39,29.13,29.84,7.0,25,10.7,300,1132,832
1,2012-08-17,76,58,67,-5,51,58,0,2,501,1851, ,0,M,0.0,0.00,29.27,29.98,4.9,33,7.4,301,1131,830
1,2012-08-18,77,53,65,-7,51,58,0,0,502,1849, ,0,M,0.0,0.00,29.26,29.98,2.6,14,4.5,302,1129,827
1,2012-08-19,79,60,70,-1,50,58,0,5,503,1848, ,0,M,0.0,0.00,29.22,29.94,1.5,7,3.6,303,1128,825
1,2012-08-20,74,58,66,-5,56,60,0,1,504,1846,TSRA RA,0,M,0.0,0.08,29.25,29.96,3.5,5,6.2,304,1126,822
1,2012-08-21,79,53,66,-5,50,58,0,1,505,1845, ,0,M,0.0,0.00,29.35,30.06,2.6,13,4.6,305,1125,820
1,2012-08-22,85,54,70,-1,52,60,0,5,506,1843, ,0,M,0.0,0.00,29.35,30.07,5.5,19,5.8,306,1123,817
1,2012-08-23,92,64,78,7,56,64,0,13,508,1842,RA,0,M,0.0,0.03,29.33,30.04,7.6,18,8.1,308,1122,814
1,2012-08-24,94,64,79,8,57,66,0,14,509,1840, ,0,M,0.0,0.00,29.28,29.99,8.2,19,8.8,309,1120,811
1,2012-08-25,93,66,80,10,57,66,0,15,510,1839, ,0,M,0.0,0.00,29.29,30.01,7.4,18,7.9,310,1119,809
1,2012-08-26,79,66,73,3,67,68,0,8,511,1837,RA BR,0,M,0.0,0.57,29.29,30.01,6.1,18,7.1,311,1117,806
1,2012-08-27,88,66,77,7,61,67,0,12,512,1835,BR,0,M,0.0,0.00,29.33,30.03,4.6,1,6.0,312,1115,803
1,2012-08-28,86,63,75,5,61,65,0,10,513,1834, ,0,M,0.0,0.00,29.37,30.08,3.6,7,5.2,313,1114,801
1,2012-08-29,84,65,75,5,59,65,0,10,514,1832, ,0,M,0.0,0.00,29.33,30.05,4.8,13,5.8,314,1112,798
1,2012-08-30,90,64,77,7,59,66,0,12,515,1831, ,0,M,0.0,0.00,29.28,29.99,10.2,20,10.5,315,1111,796
1,2012-08-31,92,71,82,13,64,70,0,17,516,1829, ,0,M,0.0,0.00,29.32,30.02,4.9,24,10.4,316,1109,793
1,2012-09-01,75,71,73,5,66,69,0,8,517,1827,RA,0,M,0.0,  T,29.29,30.01,12.1,5,11.9,317,1107,790
1,2012-09-02,82,73,78,10,69,71,0,13,518,1826, ,0,M,0.0,  T,29.19,29.91,10.4,6,10.7,318,1106,788
1,2012-09-03,88,71,80,12,70,73,0,15,519,1824,BR,0,M,0.0,0.00,29.17,M,4.6,6,4.4,319,1104,785
1,2012-09-04,90,66,78,10,69,72,0,13,520,1822,TSRA RA BR,0,M,0.0,0.64,29.13,29.86,2.8,7,8.6,320,1102,782
1,2012-09-05,86,63,75,8,64,68,0,10,521,1821,RA,0,M,0.0,0.16,29.11,29.80,3.3,23,7.1,321,1101,780
1,2012-09-06,86,68,77,10,61,67,0,12,522,1819, ,0,M,0.0,0.00,29.18,29.89,3.2,34,6.6,322,1099,777
1,2012-09-07,78,59,69,2,60,64,0,4,523,1817,RA BR,0,M,0.0,0.06,29.11,29.82,4.7,34,9.6,323,1097,774
1,2012-09-08,73,54,64,-2,50,56,1,0,524,1815,RA,0,M,0.0,0.28,29.14,29.86,9.5,31,11.6,324,1095,771
1,2012-09-09,72,55,64,-2,51,56,1,0,525,1814, ,0,M,0.0,0.00,29.35,30.04,8.1,35,9.4,325,1094,769
1,2012-09-10,75,52,64,-2,50,56,1,0,526,1812, ,0,M,0.0,0.00,29.42,30.14,5.9,19,6.5,326,1092,766
1,2012-09-11,83,52,68,3,53,60,0,3,527,1810, ,0,M,0.0,0.00,29.38,30.10,11.1,20,11.5,327,1090,763
1,2012-09-12,86,63,75,10,56,63,0,10,528,1809, ,0,M,0.0,0.00,29.40,30.11,10.0,21,10.3,328,1089,761
1,2012-09-13,71,54,63,-2,53,57,2,0,529,1807,RA,0,M,0.0,0.19,29.54,30.25,8.7,36,10.0,329,1087,758
1,2012-09-14,76,51,64,0,46,54,1,0,530,1805, ,0,M,0.0,0.00,29.57,30.29,6.6,30,7.7,330,1085,755
1,2012-09-15,79,50,65,1,46,55,0,0,531,1803, ,0,M,0.0,0.00,29.47,30.21,1.7,17,4.0,331,1083,752
1,2012-09-16,77,49,63,-1,47,55,2,0,532,1760, ,0,M,0.0,0.00,29.30,30.04,4.7,22,5.0,332,1080,748
1,2012-09-17,78,55,67,3,56,59,0,2,533,1758,TSRA RA BR,0,M,0.0,0.26,29.10,29.84,4.8,26,9.0,333,1078,745
1,2012-09-18,63,47,55,-9,39,47,10,0,535,1756, ,0,M,0.0,  T,29.21,29.92,11.8,33,12.2,335,1076,741
1,2012-09-19,73,41,57,-6,40,50,8,0,536,1755, ,0,M,0.0,0.00,29.19,29.93,15.9,20,16.1,336,1075,739
1,2012-09-20,72,51,62,0,39,50,3,0,537,1753, ,0,M,0.0,0.00,29.16,29.89,8.4,28,8.9,337,1073,736
1,2012-09-21,60,48,54,-8,46,50,11,0,538,1751,RA,0,M,0.0,0.15,29.13,29.86,1.9,29,6.6,338,1071,733
1,2012-09-22,59,44,52,-10,41,46,13,0,539,1749,RA,0,M,0.0,0.02,29.29,29.99,10.3,29,11.0,339,1069,730
1,2012-09-23,61,40,51,-10,35,43,14,0,540,1748, ,0,M,0.0,0.00,29.49,30.21,6.2,30,6.6,340,1068,728
1,2012-09-24,70,37,54,-7,34,46,11,0,541,1746, ,0,M,0.0,0.00,29.28,30.05,11.3,23,11.5,341,1066,725
1,2012-09-25,77,49,63,2,52,57,2,0,542,1744, ,0,M,0.0,0.00,29.13,29.86,8.6,21,9.1,342,1064,722
1,2012-09-26,68,53,61,1,50,54,4,0,543,1742, ,0,M,0.0,0.00,29.34,30.03,9.4,3,9.8,343,1062,719
1,2012-09-27,65,46,56,-4,46,51,9,0,544,1741, ,0,M,0.0,0.00,29.44,30.16,8.3,36,9.0,344,1061,717
1,2012-09-28,67,50,59,0,48,52,6,0,545,1739,RA,0,M,0.0,  T,29.40,30.13,7.5,1,8.9,345,1059,714
1,2012-09-29,79,48,64,5,46,53,1,0,546,1737, ,0,M,0.0,0.00,29.29,30.03,2.4,34,5.9,346,1057,711
1,2012-09-30,66,50,58,-1,46,51,7,0,547,1735, ,0,M,0.0,0.00,29.23,29.96,7.2,3,8.1,347,1055,708
1,2012-10-01,66,47,57,-1,46,52,8,0,548,1734, ,0,M,0.0,0.00,29.13,29.87,3.8,6,4.8,348,1054,706
1,2012-10-02,69,53,61,3,50,55,4,0,549,1732, ,0,M,0.0,0.00,29.15,29.86,9.6,3,9.9,349,1052,703
1,2012-10-03,63,59,61,4,59,60,4,0,550,1730,RA DZ BR,0,M,0.0,0.26,29.23,29.94,2.8,22,4.8,350,1050,700
1,2012-10-04,77,48,63,6,52,56,2,0,552,1729,RA,0,M,0.0,0.12,29.31,30.02,10.1,24,11.7,352,1049,697
1,2012-10-05,50,39,45,-12,31,40,20,0,553,1727, ,0,M,0.0,0.00,29.36,30.09,8.4,28,8.9,353,1047,694
1,2012-10-06,50,34,42,-14,28,37,23,0,554,1725, ,0,M,0.0,0.00,29.41,30.13,9.5,30,9.8,354,1045,691
1,2012-10-07,51,36,44,-12,24,36,21,0,555,1724, ,0,M,0.0,0.00,29.41,30.14,6.1,28,7.6,355,1044,689
1,2012-10-08,60,32,46,-10,29,40,19,0,556,1722, ,0,M,0.0,0.00,29.32,30.07,13.9,20,13.8,356,1042,686
1,2012-10-09,65,42,54,-1,38,45,11,0,557,1720,RA BR,0,M,0.0,0.17,29.15,29.90,13.1,22,16.7,357,1040,683
1,2012-10-10,51,35,43,-12,31,38,22,0,558,1719, ,0,M,0.0,0.00,29.36,30.08,12.1,28,12.7,358,1039,681
1,2012-10-11,67,35,51,-3,35,44,14,0,559,1717,RA,0,M,0.0,0.02,29.40,30.11,9.0,23,15.0,359,1037,678
1,2012-10-12,53,37,45,-9,32,40,20,0,600,1715, ,0,M,0.0,  T,29.61,30.35,6.1,7,10.6,360,1035,675
1,2012-10-13,67,44,56,3,52,54,9,0,602,1714,RA DZ BR,0,M,0.0,0.21,29.18,29.95,11.9,20,12.6,362,1034,672
1,2012-10-14,71,48,60,7,55,57,5,0,603,1712,TSRA RA BR,0,M,0.0,0.77,28.89,29.62,10.8,24,15.6,363,1032,669
1,2012-10-15,60,41,51,-2,41,46,14,0,604,1711, ,0,M,0.0,0.00,29.21,29.89,5.4,32,9.0,364,1031,667
1,2012-10-16,70,40,55,3,45,51,10,0,605,1709, ,0,M,0.0,0.00,28.97,29.72,14.0,18,14.4,365,1029,664
1,2012-10-17,68,54,61,9,52,56,4,0,606,1707,RA BR,0,M,0.0,0.51,28.71,29.45,15.6,19,17.7,366,1027,661
1,2012-10-18,54,45,50,-1,41,45,15,0,607,1706,RA,0,M,0.0,0.07,28.71,29.43,13.7,22,15.1,367,1026,659
1,2012-10-19,52,43,48,-3,43,45,17,0,608,1704,RA DZ,0,M,0.0,0.02,28.81,29.51,4.2,26,7.0,368,1024,656
1,2012-10-20,59,39,49,-1,40,44,16,0,610,1703, ,0,M,0.0,0.00,29.10,29.80,6.9,27,7.2,370,1023,653
1,2012-10-21,68,37,53,3,45,49,12,0,611,1701, ,0,M,0.0,0.00,29.25,29.97,6.2,16,6.5,371,1021,650
1,2012-10-22,65,49,57,7,56,57,8,0,612,1660,TSRA RA BR,0,M,0.0,0.81,29.18,29.92,4.0,20,6.5,372,1020,648
1,2012-10-23,70,57,64,15,60,61,1,0,613,1658,RA BR,0,M,0.0,0.06,29.18,29.90,4.4,16,7.0,373,1018,645
1,2012-10-24,78,58,68,19,62,65,0,3,614,1657, ,0,M,0.0,0.00,29.15,29.88,11.5,19,11.2,374,1017,643
1,2012-10-25,75,45,60,12,56,59,5,0,616,1656,RA,0,M,0.0,0.13,29.11,29.81,11.8,22,17.6,376,1016,640
1,2012-10-26,51,37,44,-4,30,39,21,0,617,1654, ,0,M,0.0,0.00,29.54,30.25,8.9,34,9.7,377,1014,637
1,2012-10-27,48,34,41,-7,27,36,24,0,618,1653, ,0,M,0.0,0.00,29.54,30.28,9.6,36,10.5,378,1013,635
1,2012-10-28,49,38,44,-3,30,38,21,0,619,1651, ,0,M,0.0,0.00,29.52,30.27,12.8,1,13.6,379,1011,632
1,2012-10-29,51,36,44,-3,30,38,21,0,620,1650, ,0,M,0.0,0.00,29.43,30.20,14.3,36,15.0,380,1010,630
1,2012-10-30,48,39,44,-2,26,36,21,0,622,1649, ,0,M,0.0,0.00,29.08,29.85,19.4,35,18.5,382,1009,627
1,2012-10-31,50,34,42,-4,26,35,23,0,623,1647, ,0,M,0.0,0.00,29.09,29.83,13.5,33,13.8,383,1007,624
1,2013-05-01,84,56,70,17,54,62,0,5,448,1849, ,0,M,0.0,0.00,29.36,30.06,8.0,18,9.7,288,1129,841
1,2013-05-02,55,42,49,-5,41,45,16,0,447,1850,RA,0,M,0.0,0.11,29.44,30.17,15.2,3,15.4,287,1130,843
1,2013-05-03,48,40,44,-10,42,43,21,0,446,1851,RA BR,0,M,0.0,0.05,29.28,30.03,11.2,4,11.5,286,1131,845
1,2013-05-04,71,48,60,6,45,51,5,0,444,1852, ,0,M,0.0,0.02,29.26,29.99,6.1,6,7.0,284,1132,848
1,2013-05-05,69,48,59,4,43,50,6,0,443,1853,RA,0,M,0.0,  T,29.28,30.00,8.8,3,9.3,283,1133,850
1,2013-05-06,71,50,61,6,39,49,4,0,442,1855, ,0,M,0.0,  T,29.28,30.00,7.5,3,8.0,282,1135,853
1,2013-05-07,75,48,62,7,41,52,3,0,441,1856, ,0,M,0.0,0.00,29.28,30.00,4.7,5,5.8,281,1136,855
1,2013-05-08,79,48,64,8,43,54,1,0,439,1857, ,0,M,0.0,0.00,29.26,29.98,3.7,7,5.1,279,1137,858
1,2013-05-09,75,46,61,5,50,54,4,0,438,1858,RA,0,M,0.0,0.32,29.15,29.90,1.0,9,5.8,278,1138,860
1,2013-05-10,47,44,46,-10,43,45,19,0,437,1859,RA DZ BR,0,M,0.0,0.13,29.18,29.91,9.4,36,10.0,277,1139,862
1,2013-05-11,60,43,52,-5,37,45,13,0,436,1860, ,0,M,0.0,0.00,29.21,29.92,10.1,30,12.7,276,1140,864
1,2013-05-12,55,37,46,-11,29,39,19,0,435,1901, ,0,M,0.0,0.00,29.35,30.08,7.8,32,11.2,275,1141,866
1,2013-05-13,64,36,50,-8,32,43,15,0,434,1902, ,0,M,0.0,0.00,29.34,30.09,2.5,9,5.9,274,1142,868
1,2013-05-14,91,50,71,13,49,59,0,6,433,1903, ,0,M,0.0,0.00,28.98,29.75,8.4,22,11.7,273,1143,870
1,2013-05-15,84,60,72,14,49,59,0,7,432,1904, ,0,M,0.0,0.00,29.07,29.77,3.2,28,8.4,272,1144,872
1,2013-05-16,83,53,68,9,46,56,0,3,431,1905, ,0,M,0.0,0.00,29.20,29.89,4.1,7,5.0,271,1145,874
1,2013-05-17,70,55,63,4,46,53,2,0,430,1906, ,0,M,0.0,  T,29.29,30.00,6.1,4,6.8,270,1146,876
1,2013-05-18,80,56,68,8,56,61,0,3,429,1907, ,0,M,0.0,0.00,29.26,29.99,5.3,12,6.5,269,1147,878
1,2013-05-19,86,58,72,12,61,66,0,7,428,1908,BR HZ,0,M,0.0,0.00,29.12,29.85,6.2,14,7.6,268,1148,880
1,2013-05-20,89,65,77,16,60,67,0,12,427,1909,TSRA RA BR,0,M,0.0,1.09,29.03,29.73,12.6,22,13.7,267,1149,882
1,2013-05-21,81,64,73,12,63,66,0,8,426,1910,RA BR,0,M,0.0,0.56,28.96,29.67,11.2,20,12.1,266,1150,884
1,2013-05-22,73,52,63,2,60,63,2,0,425,1911,TS RA BR,0,M,0.0,1.35,28.97,29.66,4.5,25,7.4,265,1151,886
1,2013-05-23,54,42,48,-13,43,46,17,0,425,1912,RA BR,0,M,0.0,0.06,29.38,30.05,14.5,2,14.8,265,1152,887
1,2013-05-24,57,41,49,-13,34,42,16,0,424,1913, ,0,M,0.0,0.00,29.62,30.35,7.5,4,8.1,264,1153,889
1,2013-05-25,57,44,51,-11,37,44,14,0,423,1914, ,0,M,0.0,0.00,29.59,30.34,4.7,5,5.1,263,1154,891
1,2013-05-26,68,44,56,-6,44,50,9,0,422,1915,RA,0,M,0.0,0.02,29.47,30.22,5.5,9,7.4,262,1155,893
1,2013-05-27,62,53,58,-4,53,55,7,0,422,1916,TSRA DZ BR HZ,0,M,0.0,0.23,29.21,29.97,8.5,9,9.1,262,1156,894
1,2013-05-28,76,56,66,3,64,66,0,1,421,1916,TSRA RA BR,0,M,0.0,0.20,29.06,29.78,8.7,21,10.2,261,1156,895
1,2013-05-29,84,64,74,10,64,67,0,9,421,1917, ,0,M,0.0,0.01,29.16,29.88,7.3,20,8.7,261,1157,896
1,2013-05-30,83,64,74,10,66,69,0,9,420,1918,TSRA RA,0,M,0.0,0.51,29.13,29.85,13.4,19,14.6,260,1158,898
1,2013-05-31,77,64,71,7,65,67,0,6,420,1919,RA BR,0,M,0.0,0.30,29.05,29.79,11.7,20,12.1,260,1159,899
1,2013-06-01,76,63,70,6,62,64,0,5,419,1920,RA BR,0,M,0.0,0.56,28.98,29.69,13.1,22,13.0,259,1160,901
1,2013-06-02,63,43,53,-11,50,51,12,0,419,1920,RA DZ BR,0,M,0.0,0.01,29.24,29.93,1.8,5,6.2,259,1160,901
1,2013-06-03,68,43,56,-8,43,50,9,0,418,1921, ,0,M,0.0,0.00,29.34,30.06,3.7,12,4.8,258,1161,903
1,2013-06-04,72,50,61,-3,45,52,4,0,418,1922, ,0,M,0.0,0.00,29.39,30.11,5.3,7,6.1,258,1162,904
1,2013-06-05,73,54,64,-1,49,54,1,0,417,1923,RA,0,M,0.0,0.01,29.24,30.00,6.8,5,8.2,257,1163,906
1,2013-06-06,64,52,58,-8,50,53,7,0,417,1923,RA,0,M,0.0,0.15,29.18,29.91,8.9,3,9.1,257,1163,906
1,2013-06-07,68,52,60,-6,45,52,5,0,417,1924, ,0,M,0.0,  T,29.20,29.92,9.5,3,9.9,257,1164,907
1,2013-06-08,74,49,62,-4,43,53,3,0,417,1925, ,0,M,0.0,0.00,29.25,29.96,4.7,7,5.4,257,1165,908
1,2013-06-09,80,55,68,2,55,61,0,3,416,1925,RA,0,M,0.0,0.01,29.15,29.88,6.0,15,8.9,256,1165,909
1,2013-06-10,76,60,68,1,63,65,0,3,416,1926,TSRA RA BR HZ,0,M,0.0,0.26,29.08,29.79,2.7,4,4.3,256,1166,910
1,2013-06-11,83,60,72,5,62,67,0,7,416,1926,RA BR,0,M,0.0,  T,29.13,29.85,3.2,25,4.5,256,1166,910
1,2013-06-12,86,63,75,7,64,67,0,10,416,1927,TS TSRA BR,0,M,0.0,0.75,29.00,29.74,3.1,8,8.0,256,1167,911
1,2013-06-13,73,58,66,-2,54,59,0,1,416,1927,BR,0,M,0.0,0.00,29.23,29.92,11.7,3,12.2,256,1167,911
1,2013-06-14,78,56,67,-1,51,57,0,2,416,1928, ,0,M,0.0,0.00,29.34,30.05,6.6,6,7.9,256,1168,912
1,2013-06-15,80,58,69,1,62,65,0,4,416,1928,RA BR,0,M,0.0,0.17,29.21,29.95,5.6,21,7.7,256,1168,912
1,2013-06-16,86,69,78,9,62,67,0,13,416,1929, ,0,M,0.0,0.00,29.16,29.88,8.3,27,9.2,256,1169,913
1,2013-06-17,88,59,74,5,55,63,0,9,416,1929, ,0,M,0.0,0.03,29.18,29.89,3.9,29,8.1,256,1169,913
1,2013-06-18,71,56,64,-6,52,56,1,0,416,1929,BR,0,M,0.0,0.00,29.31,30.01,11.4,3,11.6,256,1169,913
1,2013-06-19,75,53,64,-6,46,55,1,0,416,1930, ,0,M,0.0,0.00,29.39,30.10,5.9,8,6.9,256,1170,914
1,2013-06-20,86,56,71,1,58,64,0,6,416,1930, ,0,M,0.0,0.00,29.38,30.10,5.1,12,5.9,256,1170,914
1,2013-06-21,82,68,75,5,65,68,0,10,416,1930,RA BR,0,M,  T,0.79,29.34,30.04,7.4,19,9.5,256,1170,914
1,2013-06-22,80,67,74,4,67,69,0,9,417,1931,RA,0,M,0.0,0.04,29.30,30.01,3.1,22,8.4,257,1171,914
1,2013-06-23,87,66,77,7,68,71,0,12,417,1931,RA,0,M,0.0,0.84,29.26,29.97,10.7,20,11.5,257,1171,914
1,2013-06-24,89,67,78,7,67,69,0,13,417,1931,BR,0,M,0.0,0.18,29.25,29.95,8.9,23,10.0,257,1171,914
1,2013-06-25,85,67,76,5,69,71,0,11,417,1931,TSRA,0,M,0.0,0.03,29.13,29.86,4.5,19,6.9,257,1171,914
1,2013-06-26,80,66,73,2,67,68,0,8,418,1931,TSRA RA BR,0,M,0.0,1.48,29.05,29.76,2.2,16,7.4,258,1171,913
1,2013-06-27,90,64,77,6,67,70,0,12,418,1931,BR,0,M,  T,0.92,29.01,29.73,7.2,29,7.2,258,1171,913
1,2013-06-28,83,67,75,4,61,66,0,10,419,1931,RA,0,M,0.0,  T,28.91,29.63,10.5,31,10.9,259,1171,912
1,2013-06-29,72,64,68,-3,59,62,0,3,419,1931,BR,0,M,0.0,0.00,28.97,29.66,12.0,2,12.3,259,1171,912
1,2013-06-30,77,62,70,-2,52,59,0,5,419,1931, ,0,M,0.0,0.00,29.20,29.88,13.8,2,13.9,259,1171,912
1,2013-07-01,75,59,67,-5,51,58,0,2,420,1931, ,0,M,0.0,0.00,29.31,30.03,12.6,3,12.3,260,1171,911
1,2013-07-02,68,60,64,-8,52,57,1,0,420,1931, ,0,M,0.0,  T,29.33,30.05,11.0,3,11.2,260,1171,911
1,2013-07-03,72,59,66,-6,60,62,0,1,421,1931,DZ BR HZ,0,M,0.0,0.02,29.32,30.04,2.2,2,5.3,261,1171,910
1,2013-07-04,83,56,70,-2,61,64,0,5,422,1930,BR,0,M,0.0,0.00,29.34,30.05,4.4,20,5.1,262,1170,908
