Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Daytime,Sunrise_min,Sunset_min
2,2012-07-15,95,70,83,M,66,72,0,18,429,1926, ,M,M,M,0.00,29.35,29.99,2.1,21,6.8,897,269,1166
2,2012-07-16,98,77,88,M,65,73,0,23,430,1925, ,M,M,M,0.00,29.25,29.89,8.6,23,9.2,895,270,1165
2,2012-07-17,99,80,90,M,66,74,0,25,431,1925, ,M,M,M,0.00,29.18,29.80,8.9,25,9.4,894,271,1165
2,2012-07-18,91,71,81,M,71,74,0,16,432,1924,TSRA BR SQ,M,M,M,0.55,29.24,29.86,5.3,2,9.2,892,272,1164
2,2012-07-19,85,70,78,M,70,72,0,13,433,1923,TSRA RA,M,M,M,0.89,29.24,29.87,4.0,5,9.6,890,273,1163
2,2012-07-20,82,69,76,M,61,66,0,11,433,1923,DZ,M,M,M,  T,29.39,30.02,10.4,4,11.1,890,273,1163
2,2012-07-21,89,69,79,M,63,69,0,14,434,1922, ,M,M,M,0.00,29.39,30.03,3.4,26,4.3,888,274,1162
2,2012-07-22,90,75,83,M,65,71,0,18,435,1921, ,M,M,M,0.01,29.38,30.02,5.9,20,6.5,886,275,1161
2,2012-07-23,98,81,90,M,67,74,0,25,436,1920, ,M,M,M,0.01,29.26,29.89,10.0,24,10.8,884,276,1160
2,2012-07-24,88,71,80,M,66,71,0,15,437,1919,TSRA RA BR,M,M,M,0.37,29.31,29.92,5.6,4,7.4,882,277,1159
2,2012-07-25,101,74,88,M,67,73,0,23,438,1918, ,M,M,M,0.00,29.05,29.71,9.3,20,12.0,880,278,1158
2,2012-07-26,89,72,81,M,69,73,0,16,439,1918, ,M,M,M,0.07,29.06,29.68,6.0,24,8.8,879,279,1158
2,2012-07-27,87,70,79,M,64,69,0,14,440,1917, ,M,M,M,0.01,29.22,29.82,4.7,31,8.9,877,280,1157
2,2012-07-28,83,71,77,M,60,66,0,12,441,1916, ,M,M,M,0.00,29.43,30.05,7.1,5,8.8,875,281,1156
2,2012-07-29,88,68,78,M,58,66,0,13,442,1915, ,M,M,M,0.00,29.36,30.01,4.6,14,6.1,873,282,1155
2,2012-07-30,93,74,84,M,61,69,0,19,443,1914, ,M,M,M,0.00,29.24,29.89,6.3,20,7.4,871,283,1154
2,2012-07-31,86,71,79,M,65,70,0,14,444,1913,TSRA,M,M,M,0.17,29.26,29.89,4.0,4,8.0,869,284,1153
2,2012-08-01,89,71,80,M,63,69,0,15,445,1911, ,M,M,M,0.00,29.24,29.89,3.6,12,4.8,866,285,1151
2,2012-08-02,93,71,82,M,61,69,0,17,446,1910, ,M,M,M,0.00,29.19,29.83,3.3,14,6.8,864,286,1150
2,2012-08-03,94,74,84,M,65,72,0,19,447,1909, ,M,M,M,0.00,29.21,29.84,4.7,10,5.9,862,287,1149
2,2012-08-04,95,72,84,M,68,72,0,19,448,1908,TSRA BR,M,M,M,1.02,29.21,29.83,4.8,19,6.9,860,288,1148
2,2012-08-05,85,70,78,M,59,66,0,13,449,1907, ,M,M,M,0.00,29.41,30.02,5.8,30,8.3,858,289,1147
2,2012-08-06,86,67,77,M,56,64,0,12,450,1906, ,M,M,M,0.00,29.41,30.05,3.1,23,4.6,856,290,1146
2,2012-08-07,94,67,81,M,59,67,0,16,451,1904, ,M,M,M,0.00,29.27,29.92,6.0,25,7.3,853,291,1144
2,2012-08-08,84,75,80,M,62,68,0,15,452,1903,RA,M,M,M,0.01,29.29,29.93,8.1,6,8.6,851,292,1143
2,2012-08-09,77,66,72,M,62,66,0, 7,453,1902,TSRA RA,M,M,M,  T,29.21,29.85,7.0,4,9.2,849,293,1142
2,2012-08-10,76,62,69,M,55,61,0, 4,454,1900,TSRA RA BR,M,M,M,0.40,29.24,29.88,13.6,35,14.4,846,294,1140
2,2012-08-11,79,58,69,M,52,59,0, 4,455,1859, ,M,M,M,0.00,29.31,29.95,5.8,35,8.0,844,295,1139
2,2012-08-12,77,61,69,M,53,61,0, 4,456,1858, ,M,M,M,0.00,29.33,29.98,3.7,22,4.7,842,296,1138
2,2012-08-13,72,63,68,M,61,63,0, 3,457,1856,RA BR,M,M,M,0.34,29.29,29.95,0.7,16,2.1,839,297,1136
2,2012-08-14,82,59,71,M,60,64,0, 6,458,1855,BR,M,M,M,0.01,29.26,29.90,0.8,11,4.3,837,298,1135
2,2012-08-15,86,67,77,M,59,66,0,12,459,1854, ,M,M,M,  T,29.25,29.89,5.2,22,6.3,835,299,1134
2,2012-08-16,76,64,70,M,61,65,0, 5,500,1852,TSRA RA BR,M,M,M,0.31,29.20,29.83,7.3,22,9.5,832,300,1132
2,2012-08-17,77,59,68,M,52,59,0, 3,501,1851, ,M,M,M,0.00,29.33,29.97,3.3,34,6.4,830,301,1131
2,2012-08-18,78,57,68,M,47,57,0, 3,502,1849, ,M,M,M,0.00,29.31,29.97,3.2,15,5.0,827,302,1129
2,2012-08-19,79,61,70,M,49,59,0, 5,503,1848, ,M,M,M,0.00,29.28,29.92,1.9,11,4.2,825,303,1128
2,2012-08-20,76,60,68,M,54,60,0, 3,504,1846,TS RA,M,M,M,0.53,29.31,29.95,2.3,8,4.0,822,304,1126
2,2012-08-21,79,58,69,M,51,59,0, 4,505,1845, ,M,M,M,0.00,29.41,30.05,2.1,9,4.6,820,305,1125
2,2012-08-22,84,72,M,M,51,61,M,M,506,1843, ,M,M,M,0.00,29.39,M,4.7,19,M,817,306,1123
2,2012-08-23,91,69,80,M,54,64,0,15,508,1842, ,M,M,M,0.00,29.39,30.03,7.0,18,7.3,814,308,1122
2,2012-08-24,93,71,82,M,56,66,0,17,509,1840, ,M,M,M,0.00,29.34,29.98,7.0,18,7.9,811,309,1120
2,2012-08-25,94,71,83,M,56,66,0,18,510,1839, ,M,M,M,0.00,29.36,29.99,7.5,19,8.2,809,310,1119
2,2012-08-26,81,68,75,M,65,68,0,10,511,1837,RA DZ BR,M,M,M,3.66,29.35,29.99,4.1,18,7.5,806,311,1117
2,2012-08-27,88,69,79,M,62,67,0,14,512,1835,BR HZ,M,M,M,0.00,29.38,30.01,3.0,4,6.0,803,312,1115
2,2012-08-28,85,65,75,M,60,66,0,10,513,1834, ,M,M,M,0.00,29.42,30.06,4.1,7,5.7,801,313,1114
2,2012-08-29,84,70,77,M,58,65,0,12,514,1832, ,M,M,M,0.00,29.39,30.03,5.0,11,5.3,798,314,1112
2,2012-08-30,91,69,80,M,57,66,0,15,515,1831, ,M,M,M,0.00,29.34,29.98,8.9,20,9.5,796,315,1111
2,2012-08-31,93,72,83,M,64,70,0,18,516,1829, ,M,M,M,0.00,29.38,30.00,6.4,23,10.1,793,316,1109
2,2012-09-01,78,73,76,M,68,71,0,11,517,1827,RA BR,M,M,M,0.25,29.34,29.98,10.0,6,10.4,790,317,1107
2,2012-09-02,81,75,78,M,69,72,0,13,518,1826, ,M,M,M,0.00,29.23,29.88,11.4,6,12.1,788,318,1106
2,2012-09-03,87,73,80,M,69,73,0,15,519,1824, ,M,M,M,0.00,29.23,29.87,5.0,7,5.9,785,319,1104
2,2012-09-04,89,68,79,M,68,72,0,14,520,1822,TSRA RA,M,M,M,0.33,29.22,29.84,2.4,8,6.5,782,320,1102
2,2012-09-05,86,66,76,M,64,68,0,11,521,1821, ,M,M,M,0.17,29.16,29.79,3.9,23,6.4,780,321,1101
2,2012-09-06,86,70,78,M,61,67,0,13,522,1819, ,M,M,M,0.00,29.24,29.87,1.8,3,5.6,777,322,1099
2,2012-09-07,78,61,70,M,59,63,0, 5,523,1817,RA BR,M,M,M,0.20,29.16,29.80,3.6,34,8.8,774,323,1097
2,2012-09-08,73,56,65,M,49,56,0, 0,524,1815,RA,M,M,M,0.23,29.20,29.85,8.2,30,10.6,771,324,1095
2,2012-09-09,72,56,64,M,51,57,1, 0,525,1814, ,M,M,M,0.00,29.40,30.02,8.7,35,9.5,769,325,1094
2,2012-09-10,77,54,66,M,47,56,0, 1,526,1812, ,M,M,M,0.00,29.49,30.13,4.6,17,4.9,766,326,1092
2,2012-09-11,84,59,72,M,51,60,0, 7,527,1810, ,M,M,M,0.00,29.44,30.09,9.9,20,10.3,763,327,1090
2,2012-09-12,87,63,75,M,54,62,0,10,528,1809, ,M,M,M,0.00,29.47,30.11,9.3,21,9.6,761,328,1089
2,2012-09-13,72,56,64,M,55,59,1, 0,529,1807,RA DZ BR,M,M,M,0.13,29.59,30.23,7.8,35,9.9,758,329,1087
2,2012-09-14,75,54,65,M,45,55,0, 0,530,1805, ,M,M,M,  T,29.63,30.29,4.1,29,5.8,755,330,1085
2,2012-09-15,79,55,67,M,44,55,0, 2,531,1803, ,M,M,M,0.00,29.54,30.21,1.9,15,3.5,752,331,1083
2,2012-09-16,78,56,67,M,46,56,0, 2,532,1760, ,M,M,M,0.00,29.37,30.04,4.9,21,5.5,748,332,1080
2,2012-09-17,79,59,69,M,55,60,0, 4,533,1758,RA,M,M,M,0.17,29.17,29.84,5.0,25,9.0,745,333,1078
2,2012-09-18,64,50,57,M,37,47,8, 0,535,1756, ,M,M,M,0.00,29.28,29.92,11.2,32,11.6,741,335,1076
2,2012-09-19,74,47,61,M,39,50,4, 0,536,1755, ,M,M,M,0.00,29.27,29.94,14.0,20,14.2,739,336,1075
2,2012-09-20,72,56,64,M,38,51,1, 0,537,1753, ,M,M,M,0.00,29.24,29.89,8.0,27,9.0,736,337,1073
2,2012-09-21,61,52,57,M,45,51,8, 0,538,1751,RA BR,M,M,M,0.13,29.20,29.87,1.6,30,6.6,733,338,1071
2,2012-09-22,60,47,54,M,39,46,11, 0,539,1749,RA,M,M,M,0.01,29.36,30.00,10.0,29,11.0,730,339,1069
2,2012-09-23,62,43,53,M,35,44,12, 0,540,1748, ,M,M,M,0.00,29.55,30.22,4.4,28,6.2,728,340,1068
2,2012-09-24,71,42,57,M,33,46,8, 0,541,1746, ,M,M,M,0.00,29.36,30.06,10.9,22,11.2,725,341,1066
2,2012-09-25,77,54,66,M,51,57,0, 1,542,1744,BR,M,M,M,0.00,29.20,29.87,7.6,20,7.9,722,342,1064
2,2012-09-26,69,57,63,M,50,56,2, 0,543,1742,BR HZ,M,M,M,0.00,29.39,30.02,9.4,2,10.1,719,343,1062
2,2012-09-27,68,49,59,M,46,52,6, 0,544,1741, ,M,M,M,0.00,29.49,30.15,7.3,35,7.8,717,344,1061
2,2012-09-28,67,52,60,M,48,53,5, 0,545,1739, ,M,M,M,0.00,29.47,30.13,7.1,36,8.3,714,345,1059
2,2012-09-29,79,49,64,M,46,53,1, 0,546,1737, ,M,M,M,0.00,29.36,30.03,1.9,36,5.5,711,346,1057
2,2012-09-30,67,52,60,M,46,52,5, 0,547,1735, ,M,M,M,0.00,29.28,29.96,7.1,3,8.9,708,347,1055
2,2012-10-01,66,50,58,M,45,52,7, 0,548,1734, ,M,M,M,0.00,29.20,29.87,4.3,4,4.9,706,348,1054
2,2012-10-02,69,59,64,M,49,56,1, 0,549,1732, ,M,M,M,0.00,29.20,29.85,11.3,3,11.7,703,349,1052
2,2012-10-03,69,61,65,M,57,60,0, 0,550,1730,RA DZ BR HZ,M,M,M,0.03,29.30,29.94,4.2,20,7.0,700,350,1050
2,2012-10-04,81,51,66,M,51,56,0, 1,552,1729,RA,M,M,M,0.10,29.39,30.03,11.6,23,13.2,697,352,1049
2,2012-10-05,51,42,47,M,31,40,18, 0,553,1727,RA,M,M,M,  T,29.43,30.11,9.8,27,10.6,694,353,1047
2,2012-10-06,50,35,43,M,27,37,22, 0,554,1725, ,M,M,M,0.00,29.48,30.15,8.2,29,8.6,691,354,1045
2,2012-10-07,51,38,45,M,24,36,20, 0,555,1724, ,M,M,M,0.00,29.49,30.17,5.3,28,6.9,689,355,1044
2,2012-10-08,60,36,48,M,27,40,17, 0,556,1722, ,M,M,M,0.00,29.41,30.10,10.8,21,11.0,686,356,1042
2,2012-10-09,67,43,55,M,36,45,10, 0,557,1720,RA BR,M,M,M,0.18,29.23,29.92,11.8,21,14.3,683,357,1040
2,2012-10-10,52,38,45,M,30,39,20, 0,558,1719, ,M,M,M,0.00,29.44,30.10,9.9,28,11.2,681,358,1039
2,2012-10-11,67,39,53,M,33,44,12, 0,559,1717,RA DZ,M,M,M,  T,29.47,30.13,7.7,22,12.7,678,359,1037
2,2012-10-12,53,41,47,M,30,40,18, 0,600,1715,DZ,M,M,M,  T,29.68,30.36,6.0,5,9.7,675,360,1035
2,2012-10-13,68,47,58,M,50,54,7, 0,602,1714,RA BR HZ,M,M,M,0.48,29.26,29.97,10.5,19,11.2,672,362,1034
2,2012-10-14,72,49,61,M,54,57,4, 0,603,1712,TSRA RA BR,M,M,M,0.54,28.97,29.63,11.4,23,15.3,669,363,1032
2,2012-10-15,60,46,53,M,40,46,12, 0,604,1711, ,M,M,M,0.00,29.26,29.91,4.5,30,8.5,667,364,1031
2,2012-10-16,70,44,57,M,43,51,8, 0,605,1709, ,M,M,M,0.00,29.05,29.74,12.3,17,12.6,664,365,1029
2,2012-10-17,69,55,62,M,51,55,3, 0,606,1707,RA BR,M,M,M,0.43,28.79,29.46,13.5,19,15.0,661,366,1027
2,2012-10-18,55,45,50,M,40,45,15, 0,607,1706,RA DZ,M,M,M,0.13,28.79,29.45,13.2,22,14.5,659,367,1026
2,2012-10-19,53,44,49,M,42,45,16, 0,608,1704,RA DZ,M,M,M,0.15,28.89,29.53,4.4,24,6.6,656,368,1024
2,2012-10-20,58,41,50,M,40,44,15, 0,610,1703, ,M,M,M,0.00,29.18,29.82,6.6,24,7.0,653,370,1023
2,2012-10-21,70,42,56,M,44,50,9, 0,611,1701, ,M,M,M,0.00,29.33,29.98,5.1,15,5.5,650,371,1021
2,2012-10-22,67,56,62,M,55,58,3, 0,612,1660,RA BR,M,M,M,0.28,29.24,29.92,5.5,18,6.8,648,372,1020
2,2012-10-23,69,59,64,M,59,61,1, 0,613,1658,RA BR HZ,M,M,M,0.03,29.24,29.90,4.4,17,5.7,645,373,1018
2,2012-10-24,79,61,70,M,60,64,0, 5,614,1657, ,M,M,M,0.00,29.23,29.88,10.4,19,10.6,643,374,1017
2,2012-10-25,77,45,61,M,55,59,4, 0,616,1656,RA,M,M,M,0.45,29.19,29.81,11.7,22,16.3,640,376,1016
2,2012-10-26,51,38,45,M,30,39,20, 0,617,1654, ,M,M,M,0.00,29.60,30.26,9.1,34,10.1,637,377,1014
2,2012-10-27,48,36,42,M,28,37,23, 0,618,1653, ,M,M,M,0.00,29.60,30.28,10.4,36,11.1,635,378,1013
2,2012-10-28,50,40,45,M,31,39,20, 0,619,1651,RA DZ,M,M,M,  T,29.58,30.27,13.7,1,14.9,632,379,1011
2,2012-10-29,51,38,45,M,30,38,20, 0,620,1650, ,M,M,M,0.00,29.49,30.20,15.9,35,16.3,630,380,1010
2,2012-10-30,47,40,44,M,26,37,21, 0,622,1649, ,M,M,M,0.00,29.15,29.86,19.3,34,19.5,627,382,1009
2,2012-10-31,49,35,42,M,26,35,23, 0,623,1647, ,M,M,M,0.00,29.16,29.84,12.1,32,12.4,624,383,1007
2,2013-05-01,85,63,74,M,52,62,0, 9,448,1849, ,M,M,M,0.00,29.43,30.06,7.7,18,8.0,841,288,1129
2,2013-05-02,71,42,M,M,39,45,M,M,447,1850, ,M,M,M,0.00,29.51,30.17,15.8,2,16.1,843,287,1130
2,2013-05-03,50,40,45,M,41,44,20, 0,446,1851,RA,M,M,M,0.02,29.34,30.03,11.0,2,11.2,845,286,1131
2,2013-05-04,72,49,61,M,44,51,4, 0,444,1852, ,M,M,M,  T,29.32,29.99,6.0,6,7.6,848,284,1132
2,2013-05-05,70,49,60,M,41,50,5, 0,443,1853, ,M,M,M,0.00,29.34,30.00,8.0,2,8.6,850,283,1133
2,2013-05-06,70,51,61,M,37,49,4, 0,442,1855, ,M,M,M,0.00,29.34,30.00,7.0,2,7.5,853,282,1135
2,2013-05-07,76,49,63,M,39,51,2, 0,441,1856, ,M,M,M,0.00,29.35,30.01,5.1,5,6.3,855,281,1136
2,2013-05-08,77,46,62,M,42,53,3, 0,439,1857, ,M,M,M,0.00,29.33,29.99,4.0,9,4.4,858,279,1137
2,2013-05-09,76,50,63,M,49,56,2, 0,438,1858,RA DZ BR,M,M,M,0.63,29.23,29.90,0.7,20,5.5,860,278,1138
2,2013-05-10,50,44,47,M,41,44,18, 0,437,1859,DZ BR HZ,M,M,M,0.04,29.25,29.91,10.5,35,10.8,862,277,1139
2,2013-05-11,62,44,53,M,36,45,12, 0,436,1860,BR HZ,M,M,M,0.00,29.28,29.94,8.7,28,11.1,864,276,1140
2,2013-05-12,55,38,47,M,28,39,18, 0,435,1901, ,M,M,M,0.00,29.42,30.10,5.5,32,9.6,866,275,1141
2,2013-05-13,61,38,50,M,31,43,15, 0,434,1902, ,M,M,M,0.00,29.42,30.11,3.1,8,6.3,868,274,1142
2,2013-05-14,90,57,74,M,47,58,0, 9,433,1903, ,M,M,M,0.00,29.07,29.76,8.9,21,11.5,870,273,1143
2,2013-05-15,83,62,73,M,47,58,0, 8,432,1904, ,M,M,M,  T,29.14,29.76,2.3,24,9.5,872,272,1144
2,2013-05-16,81,57,69,M,44,56,0, 4,431,1905, ,M,M,M,0.00,29.26,29.89,4.0,7,5.3,874,271,1145
2,2013-05-17,73,58,66,M,47,55,0, 1,430,1906, ,M,M,M,  T,29.36,29.99,4.5,6,6.1,876,270,1146
2,2013-05-18,79,59,69,M,55,61,0, 4,429,1907,BR HZ,M,M,M,0.00,29.33,29.99,6.3,10,7.0,878,269,1147
2,2013-05-19,87,62,75,M,60,66,0,10,428,1908,HZ,M,M,M,0.00,29.18,29.85,7.1,15,8.1,880,268,1148
2,2013-05-20,92,65,79,M,59,67,0,14,427,1909,TS TSRA BR,M,M,M,1.25,29.10,29.73,13.6,20,14.4,882,267,1149
2,2013-05-21,82,65,74,M,62,66,0, 9,426,1910,TSRA RA,M,M,M,0.20,29.03,29.68,12.4,20,12.8,884,266,1150
2,2013-05-22,73,56,65,M,59,62,0, 0,425,1911,RA BR,M,M,M,0.65,29.03,29.66,6.4,23,9.3,886,265,1151
2,2013-05-23,56,43,50,M,40,45,15, 0,425,1912,RA BR,M,M,M,0.12,29.44,30.05,17.9,36,18.1,887,265,1152
2,2013-05-24,57,42,50,M,33,42,15, 0,424,1913, ,M,M,M,0.00,29.70,30.36,8.1,3,9.0,889,264,1153
2,2013-05-25,57,46,52,M,36,44,13, 0,423,1914, ,M,M,M,0.00,29.67,30.35,3.3,6,3.7,891,263,1154
2,2013-05-26,67,46,57,M,43,50,8, 0,422,1915,RA,M,M,M,  T,29.54,30.23,4.0,9,5.7,893,262,1155
2,2013-05-27,65,56,61,M,54,57,4, 0,422,1916,TSRA RA BR,M,M,M,0.19,29.28,29.97,7.5,10,8.3,894,262,1156
2,2013-05-28,76,59,68,M,63,65,0, 3,421,1916,TSRA RA BR,M,M,M,2.20,29.13,29.79,9.5,19,10.3,895,261,1156
2,2013-05-29,85,65,75,M,62,67,0,10,421,1917,RA,M,M,M,0.02,29.23,29.88,7.9,20,9.2,896,261,1157
2,2013-05-30,84,65,75,M,64,68,0,10,420,1918,RA,M,M,M,0.09,29.22,29.85,12.9,18,13.9,898,260,1158
2,2013-05-31,78,65,72,M,64,67,0, 7,420,1919,TSRA RA BR,M,M,M,0.23,29.13,29.79,12.4,19,12.7,899,260,1159
2,2013-06-01,76,63,70,M,61,64,0, 5,419,1920, ,M,M,M,0.44,29.05,29.69,11.9,21,11.9,901,259,1160
2,2013-06-02,63,47,55,M,48,51,10, 0,419,1920,DZ BR HZ,M,M,M,0.01,29.31,29.93,2.8,4,7.7,901,259,1160
2,2013-06-03,68,43,56,M,40,49,9, 0,418,1921, ,M,M,M,0.00,29.41,30.07,2.6,9,4.0,903,258,1161
2,2013-06-04,72,50,61,M,44,52,4, 0,418,1922, ,M,M,M,0.00,29.46,30.12,5.6,7,6.9,904,258,1162
2,2013-06-05,76,56,66,M,46,55,0, 1,417,1923,RA,M,M,M,  T,29.33,29.99,6.1,6,8.3,906,257,1163
2,2013-06-06,65,54,60,M,48,53,5, 0,417,1923,RA,M,M,M,0.06,29.23,29.90,9.0,3,9.6,906,257,1163
2,2013-06-07,68,54,61,M,44,52,4, 0,417,1924, ,M,M,M,0.00,29.26,29.92,8.8,2,9.2,907,257,1164
2,2013-06-08,74,50,62,M,42,53,3, 0,417,1925, ,M,M,M,0.00,29.31,29.96,4.7,6,5.6,908,257,1165
2,2013-06-09,83,58,71,M,53,61,0, 6,416,1925,RA,M,M,M,0.01,29.22,29.88,7.1,15,8.4,909,256,1165
2,2013-06-10,75,61,68,M,61,64,0, 3,416,1926,RA BR HZ VCFG,M,M,M,0.85,29.14,29.78,2.0,7,4.4,910,256,1166
2,2013-06-11,84,60,72,M,61,66,0, 7,416,1926,RA FG+ BR,M,M,M,0.24,29.21,29.85,2.5,23,4.1,910,256,1166
2,2013-06-12,87,64,76,M,64,67,0,11,416,1927,TSRA RA BR HZ,M,M,M,0.25,29.08,29.74,2.9,5,5.8,911,256,1167
2,2013-06-13,72,59,66,M,53,59,0, 1,416,1927,BR,M,M,M,0.00,29.29,29.91,12.6,1,13.2,911,256,1167
2,2013-06-14,76,57,67,M,50,57,0, 2,416,1928, ,M,M,M,0.00,29.40,30.04,6.0,5,7.8,912,256,1168
2,2013-06-15,81,61,71,M,60,64,0, 6,416,1928,TS RA,M,M,M,0.12,29.28,29.95,5.6,21,7.2,912,256,1168
2,2013-06-16,83,69,76,M,62,67,0,11,416,1929, ,M,M,M,0.00,29.23,29.87,8.6,24,9.5,913,256,1169
2,2013-06-17,88,62,75,M,56,64,0,10,416,1929,TSRA,M,M,M,0.10,29.24,29.88,3.7,28,8.4,913,256,1169
2,2013-06-18,70,57,64,M,52,57,1, 0,416,1929,RA BR HZ,M,M,M,0.01,29.36,30.00,12.1,2,12.4,913,256,1169
2,2013-06-19,75,57,66,M,46,56,0, 1,416,1930, ,M,M,M,0.00,29.44,30.09,6.4,7,7.2,914,256,1170
2,2013-06-20,86,62,74,M,57,64,0, 9,416,1930, ,M,M,M,0.00,29.45,30.10,6.0,11,7.2,914,256,1170
2,2013-06-21,85,70,78,M,63,67,0,13,416,1930,TSRA,M,M,M,0.11,29.39,30.04,7.6,19,9.6,914,256,1170
2,2013-06-22,83,70,77,M,65,69,0,12,417,1931, ,M,M,M,0.00,29.37,30.00,4.8,20,7.8,914,257,1171
2,2013-06-23,89,69,79,M,66,70,0,14,417,1931,TSRA,M,M,M,  T,29.34,29.97,9.3,20,9.5,914,257,1171
2,2013-06-24,86,68,77,M,65,69,0,12,417,1931,HZ,M,M,M,0.14,29.30,29.96,10.5,21,11.0,914,257,1171
2,2013-06-25,87,70,79,M,67,71,0,14,417,1931,RA,M,M,M,  T,29.21,29.85,5.2,21,8.6,914,257,1171
2,2013-06-26,81,68,75,M,65,68,0,10,418,1931,TS RA,M,M,M,0.19,29.11,29.75,2.6,18,9.0,913,258,1171
2,2013-06-27,91,66,79,M,65,69,0,14,418,1931,BR HZ,M,M,M,0.59,29.08,29.71,6.1,29,6.8,913,258,1171
2,2013-06-28,83,68,76,M,60,65,0,11,419,1931,RA,M,M,M,0.16,28.97,29.62,9.0,29,9.8,912,259,1171
2,2013-06-29,72,64,68,M,59,62,0, 3,419,1931,RA,M,M,M,  T,29.03,29.65,11.7,1,12.0,912,259,1171
2,2013-06-30,76,64,70,M,52,60,0, 5,419,1931, ,M,M,M,0.00,29.25,29.86,14.0,1,14.2,912,259,1171
2,2013-07-01,75,61,68,M,50,58,0, 3,420,1931, ,M,M,M,0.00,29.37,30.01,13.8,3,13.6,911,260,1171
2,2013-07-02,68,62,65,M,53,58,0, 0,420,1931,RA,M,M,M,  T,29.39,30.04,12.0,3,12.3,911,260,1171
2,2013-07-03,74,62,68,M,60,62,0, 3,421,1931,TSRA RA,M,M,M,0.07,29.38,30.03,0.5,36,4.2,910,261,1171
2,2013-07-04,83,61,72,M,59,65,0, 7,422,1930,BR HZ,M,M,M,0.00,29.41,30.05,7.3,19,7.7,908,262,1170
2,2013-07-05,87,63,75,M,60,66,0,10,422,1930, ,M,M,M,0.00,29.39,30.03,5.1,20,5.9,908,262,1170
2,2013-07-06,82,71,77,M,63,68,0,12,423,1930, ,M,M,M,0.00,29.36,30.00,5.4,19,5.9,907,263,1170
2,2013-07-07,89,70,80,M,66,71,0,15,423,1930, ,M,M,M,0.00,29.33,29.96,8.0,21,8.2,907,263,1170
2,2013-07-08,87,71,79,M,70,72,0,14,424,1929,RA BR,M,M,M,0.84,29.31,29.95,10.0,22,10.5,905,264,1169
2,2013-07-09,85,75,80,M,72,75,0,15,425,1929,RA BR HZ,M,M,M,0.01,29.26,29.91,8.9,23,9.3,904,265,1169
2,2013-07-10,87,66,77,M,65,69,0,12,425,1929, ,M,M,M,0.00,29.26,29.88,3.7,3,8.0,904,265,1169
2,2013-07-11,80,63,72,M,52,61,0, 7,426,1928, ,M,M,M,0.00,29.42,30.05,6.3,3,7.5,902,266,1168
2,2013-07-12,82,60,71,M,54,62,0, 6,427,1928, ,M,M,M,0.00,29.44,30.09,4.1,8,5.4,901,267,1168
2,2013-07-13,83,67,75,M,58,65,0,10,428,1927, ,M,M,M,0.00,29.47,30.11,6.4,9,7.1,899,268,1167
2,2013-07-14,88,73,81,M,66,70,0,16,428,1927, ,M,M,M,0.00,29.52,30.16,8.2,8,8.5,899,268,1167
2,2013-07-15,91,75,83,M,71,74,0,18,429,1926, ,M,M,M,0.02,29.57,30.21,5.0,8,6.2,897,269,1166
2,2013-07-16,93,77,85,M,70,75,0,20,430,1925, ,M,M,M,0.01,29.61,30.24,6.8,22,7.3,895,270,1165
2,2013-07-17,95,77,86,M,70,75,0,21,431,1925, ,M,M,M,0.00,29.57,30.21,6.2,25,7.1,894,271,1165
2,2013-07-18,96,79,88,M,71,76,0,23,432,1924,TS,M,M,M,0.00,29.38,30.04,8.8,23,9.4,892,272,1164
2,2013-07-19,97,75,86,M,69,75,0,21,433,1923,TS,M,M,M,  T,29.17,29.82,13.4,24,13.9,890,273,1163
2,2013-07-20,88,72,80,M,63,69,0,15,433,1923,RA,M,M,M,0.01,29.23,29.85,3.8,3,7.2,890,273,1163
2,2013-07-21,89,72,81,M,63,69,0,16,434,1922, ,M,M,M,0.00,29.24,29.88,2.9,11,7.9,888,274,1162
2,2013-07-22,90,72,81,M,64,70,0,16,435,1921,TSRA,M,M,M,  T,29.14,29.77,5.2,21,7.4,886,275,1161
2,2013-07-23,80,65,73,M,58,64,0, 8,436,1920, ,M,M,M,0.00,29.21,29.81,7.3,1,11.4,884,276,1160
2,2013-07-24,73,62,68,M,48,57,0, 3,437,1919, ,M,M,M,0.00,29.38,30.01,10.1,5,10.5,882,277,1159
2,2013-07-25,81,58,70,M,52,60,0, 5,438,1918, ,M,M,M,0.00,29.39,30.05,2.7,23,3.9,880,278,1158
2,2013-07-26,74,65,70,M,58,62,0, 5,439,1918,RA,M,M,M,0.01,29.28,29.94,9.3,21,10.2,879,279,1158
2,2013-07-27,68,57,63,M,49,55,2, 0,440,1917, ,M,M,M,0.00,29.23,29.89,10.3,30,11.3,877,280,1157
2,2013-07-28,71,55,63,M,47,54,2, 0,441,1916,RA,M,M,M,  T,29.30,29.94,9.5,26,9.8,875,281,1156
2,2013-07-29,76,58,67,M,53,59,0, 2,442,1915, ,M,M,M,0.00,29.47,30.10,2.3,2,7.7,873,282,1155
2,2013-07-30,74,61,68,M,56,61,0, 3,443,1914,RA,M,M,M,  T,29.46,30.12,5.5,16,6.0,871,283,1154
