AvgSpeed,CodeSum,Cool,Date,Daytime,Depart,Depth,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,SnowFall,Station,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,Water1,WetBulb
9.8,TSRA BR,3,2011-08-23,814,-3,0,63,0,0.65,20,9.1,29.86,0.0,1,29.10,508,308,1842,1122,68,73,62,M,65
10.7,BR,16,2011-08-24,811,10,0,65,0,0.00,27,8.2,29.70,0.0,1,28.99,509,309,1840,1120,81,92,69,M,70
7.3, ,9,2011-08-25,809,4,0,59,0,0.00,36,4.1,29.95,0.0,1,29.26,510,310,1839,1119,74,83,64,M,64
3.3, ,6,2011-08-26,806,1,0,58,0,0.00,26,1.9,29.98,0.0,1,29.26,511,311,1837,1117,71,83,59,M,63
9.2, ,8,2011-08-27,803,3,0,62,0,0.00,2,8.2,29.93,0.0,1,29.21,512,312,1835,1115,73,81,64,M,66
7.9, ,4,2011-08-28,801,-1,0,57,0,0.00,2,7.0,29.93,0.0,1,29.22,513,313,1834,1114,69,77,61,M,61
3.5, ,4,2011-08-29,798,-1,0,56,0,0.00,2,1.4,30.01,0.0,1,29.31,514,314,1832,1112,69,79,59,M,62
6.3,RA,4,2011-08-30,796,-1,0,56,0,0.04,15,5.3,30.03,0.0,1,29.33,515,315,1831,1111,69,76,61,M,62
8.3,RA,11,2011-08-31,793,7,0,64,0,  T,17,5.4,29.95,0.0,1,29.23,516,316,1829,1109,76,87,65,M,68
5.9, ,17,2011-09-01,790,14,0,71,0,0.00,21,5.2,29.91,0.0,1,29.20,517,317,1827,1107,82,93,71,M,75
7.4,HZ,19,2011-09-02,788,16,0,69,0,0.00,22,4.9,29.89,0.0,1,29.18,518,318,1826,1106,84,92,76,M,74
6.2,RA BR HZ,14,2011-09-03,785,11,0,67,0,0.02,29,2.5,29.87,0.0,1,29.16,519,319,1824,1104,79,89,69,M,71
11.5, ,1,2011-09-04,782,-2,0,54,0,0.00,32,10.5,29.94,0.0,1,29.24,520,320,1822,1102,66,73,58,M,60
14.8, ,0,2011-09-05,780,-8,0,45,6,0.00,1,14.2,30.10,0.0,1,29.39,521,321,1821,1101,59,65,52,M,52
10.1, ,0,2011-09-06,777,-8,0,46,6,0.00,3,9.5,30.16,0.0,1,29.44,522,322,1819,1099,59,66,51,M,52
10.8, ,0,2011-09-07,774,-6,0,47,4,0.00,1,10.2,30.16,0.0,1,29.42,523,323,1817,1097,61,70,52,M,54
13.4,RA,1,2011-09-08,771,0,0,53,0,  T,2,13.0,M,0.0,1,29.34,524,324,1815,1095,66,75,57,M,59
8.3,RA,1,2011-09-09,769,0,0,60,0,0.02,4,8.2,29.96,0.0,1,29.23,525,325,1814,1094,66,72,60,M,62
3.1,BR,2,2011-09-10,766,1,0,59,0,0.00,14,0.9,30.00,0.0,1,29.29,526,326,1812,1092,67,78,56,M,62
5.5,BR,5,2011-09-11,763,5,0,59,0,0.00,27,5.1,29.99,0.0,1,29.27,527,327,1810,1090,70,83,57,M,63
10.9, ,10,2011-09-12,761,10,0,59,0,0.00,23,10.5,29.91,0.0,1,29.18,528,328,1809,1089,75,86,64,M,65
8.7,BR HZ FU,0,2011-09-13,758,0,0,54,0,0.00,31,4.9,29.90,0.0,1,29.20,529,329,1807,1087,65,73,56,M,59
7.3,RA BR HZ FU,0,2011-09-14,755,-11,0,43,12,0.08,34,6.3,30.09,0.0,1,29.39,530,330,1805,1085,53,58,47,M,49
8.5, ,0,2011-09-15,752,-13,0,35,14,0.00,1,7.4,30.33,0.0,1,29.61,531,331,1803,1083,51,59,42,M,44
3.3, ,0,2011-09-16,748,-12,0,40,13,0.00,8,1.4,30.33,0.0,1,29.59,532,332,1760,1080,52,58,46,M,47
8.9, ,0,2011-09-17,745,-5,0,45,6,0.00,11,7.7,30.27,0.0,1,29.53,533,333,1758,1078,59,68,50,M,52
9.5,RA DZ BR,0,2011-09-18,741,-4,0,55,5,0.43,15,8.9,30.11,0.0,1,29.34,535,335,1756,1076,60,65,55,M,57
5.8,RA BR,0,2011-09-19,739,-1,0,58,3,0.24,29,4.1,29.96,0.0,1,29.24,536,336,1755,1075,62,69,54,M,60
7.3,MIFG BCFG BR,0,2011-09-20,736,0,0,54,3,0.00,18,7.3,M,0.0,1,29.26,537,337,1753,1073,62,74,49,M,58
11.0,RA,0,2011-09-21,733,2,0,49,1,  T,25,10.2,29.95,0.0,1,29.23,538,338,1751,1071,64,71,56,M,56
6.9, ,0,2011-09-22,730,-4,0,47,7,0.00,27,4.6,30.08,0.0,1,29.36,539,339,1749,1069,58,64,51,M,52
7.0, ,0,2011-09-23,728,-6,0,44,10,0.00,36,5.9,30.06,0.0,1,29.33,540,340,1748,1068,55,62,48,M,49
4.6,RA BR,0,2011-09-24,725,-4,0,49,8,0.14,3,3.6,29.99,0.0,1,29.26,541,341,1746,1066,57,62,51,M,51
5.5,RA,0,2011-09-25,722,-3,0,53,7,0.08,14,4.1,29.87,0.0,1,29.13,542,342,1744,1064,58,64,51,M,55
15.4,RA BR,0,2011-09-26,719,-3,0,51,8,1.21,18,8.8,29.65,0.0,1,28.92,543,343,1742,1062,57,60,53,M,53
8.3,RA BR,0,2011-09-27,717,-1,0,53,6,0.31,6,4.3,29.71,0.0,1,29.00,544,344,1741,1061,59,63,54,M,55
7.0,RA BR,0,2011-09-28,714,-1,0,54,7,0.77,32,6.5,29.78,0.0,1,29.07,545,345,1739,1059,58,63,53,M,55
13.5,RA BR,0,2011-09-29,711,-1,0,51,7,0.06,28,11.7,29.70,0.0,1,28.98,546,346,1737,1057,58,66,49,M,53
15.0,RA,0,2011-09-30,708,-8,0,41,14,0.09,34,14.6,30.01,0.0,1,29.32,547,347,1735,1055,51,57,45,M,47
10.3, ,0,2011-10-01,706,-9,0,40,16,  T,36,9.6,30.26,0.0,1,29.53,548,348,1734,1054,49,56,42,M,45
5.4, ,0,2011-10-02,703,-4,0,38,11,0.00,32,4.7,30.22,0.0,1,29.47,549,349,1732,1052,54,66,41,M,46
5.0, ,0,2011-10-03,700,0,0,45,8,0.00,3,3.4,30.21,0.0,1,29.48,550,350,1730,1050,57,69,44,M,50
2.3, ,0,2011-10-04,697,3,0,47,5,0.00,16,1.1,30.25,0.0,1,29.52,552,352,1729,1049,60,76,43,M,52
3.2, ,0,2011-10-05,694,8,0,48,0,0.00,18,1.9,30.22,0.0,1,29.49,553,353,1727,1047,65,80,49,M,55
4.6, ,1,2011-10-06,691,10,0,51,0,0.00,15,3.8,30.23,0.0,1,29.50,554,354,1725,1045,66,81,50,M,58
7.7, ,4,2011-10-07,689,13,0,53,0,0.00,18,7.5,30.25,0.0,1,29.52,555,355,1724,1044,69,84,54,M,59
7.6, ,3,2011-10-08,686,12,0,54,0,0.00,19,7.2,30.27,0.0,1,29.56,556,356,1722,1042,68,82,54,M,60
3.8, ,1,2011-10-09,683,11,0,51,0,0.00,9,2.8,30.29,0.0,1,29.55,557,357,1720,1040,66,80,52,M,58
6.0, ,0,2011-10-10,681,10,0,51,0,0.00,16,5.2,30.13,0.0,1,29.39,558,358,1719,1039,65,76,54,M,57
4.9, ,3,2011-10-11,678,14,0,54,0,0.00,15,4.1,29.97,0.0,1,29.23,559,359,1717,1037,68,79,57,M,60
8.1, ,2,2011-10-12,675,13,0,52,0,0.00,14,7.0,29.77,0.0,1,29.03,600,360,1715,1035,67,78,55,M,58
7.0,RA BR,0,2011-10-13,672,6,0,55,6,0.28,26,4.3,29.54,0.0,1,28.81,602,362,1714,1034,59,66,52,M,58
15.6, ,0,2011-10-14,669,2,0,41,10,0.00,28,15.4,29.60,0.0,1,28.90,603,363,1712,1032,55,62,48,M,48
15.3, ,0,2011-10-15,667,2,0,36,10,0.00,27,14.8,29.80,0.0,1,29.10,604,364,1711,1031,55,62,47,M,46
8.5,RA,0,2011-10-16,664,3,0,39,10,0.17,28,7.4,29.81,0.0,1,29.08,605,365,1709,1029,55,62,48,M,46
10.4, ,0,2011-10-17,661,-2,0,33,15,0.00,26,10.2,29.85,0.0,1,29.11,606,366,1707,1027,50,59,41,M,42
8.5,RA,0,2011-10-18,659,-3,0,37,17,0.06,1,6.4,29.83,0.0,1,29.09,607,367,1706,1026,48,54,41,M,43
18.0,RA BR,0,2011-10-19,656,-4,0,40,18,0.85,36,17.1,29.69,0.0,1,28.93,608,368,1704,1024,47,49,44,M,44
16.1,RA,0,2011-10-20,653,-5,0,37,20,0.08,32,15.8,29.69,0.0,1,29.00,610,370,1703,1023,45,47,43,M,42
5.4, ,0,2011-10-21,650,-3,0,34,18,0.00,29,4.6,30.03,0.0,1,29.32,611,371,1701,1021,47,55,38,M,41
3.7, ,0,2011-10-22,648,0,0,37,15,0.00,23,3.2,30.02,0.0,1,29.28,612,372,1660,1020,50,66,34,M,44
6.9,TSRA RA BR,0,2011-10-23,645,4,0,41,12,0.20,22,6.1,29.93,0.0,1,29.19,613,373,1658,1018,53,68,38,M,48
7.3, ,0,2011-10-24,643,5,0,39,11,0.00,28,5.7,30.05,0.0,1,29.34,614,374,1657,1017,54,63,45,M,46
11.9,RA,0,2011-10-25,640,12,0,46,5,0.02,19,7.6,29.86,0.0,1,29.11,616,376,1656,1016,60,74,45,M,53
12.6, ,0,2011-10-26,637,2,0,42,15,0.00,36,12.4,29.91,0.0,1,29.19,617,377,1654,1014,50,53,47,M,46
5.8,RA,0,2011-10-27,635,-2,0,37,19,0.12,35,3.6,30.04,0.0,1,29.34,618,378,1653,1013,46,53,39,M,42
5.6, ,0,2011-10-28,632,-2,0,33,20,0.03,22,4.9,30.10,0.0,1,29.36,619,379,1651,1011,45,55,35,M,40
5.2, ,0,2011-10-29,630,-2,0,30,20,0.00,28,4.6,30.07,0.0,1,29.34,620,380,1650,1010,45,55,34,M,38
11.1,RA BR,0,2011-10-30,627,-1,0,36,20,0.17,19,10.6,30.02,0.0,1,29.27,622,382,1649,1009,45,57,33,M,41
4.8,BR,0,2011-10-31,624,-1,0,36,20,0.00,25,3.9,30.06,0.0,1,29.34,623,383,1647,1007,45,53,36,M,40
7.7,RA BR HZ,0,2012-05-01,841,4,0,52,8,0.09,12,6.2,29.92,0.0,1,29.18,448,288,1849,1129,57,65,49,M,55
10.1,FG+ BR,4,2012-05-02,843,15,0,60,0,0.00,21,8.1,29.84,0.0,1,29.12,447,287,1850,1130,69,80,58,M,64
12.0,TS TSRA,11,2012-05-03,845,22,0,65,0,1.34,21,10.8,29.86,  T,1,29.16,446,286,1851,1131,76,86,66,M,69
9.2,TSRA BR HZ,0,2012-05-04,848,10,0,55,1,0.28,5,5.2,29.94,0.0,1,29.23,444,284,1852,1132,64,73,55,M,58
8.3,RA BR HZ,0,2012-05-05,850,1,0,52,9,  T,4,8.0,30.01,0.0,1,29.29,443,283,1853,1133,56,60,52,M,54
8.5,TS TSRA RA BR,0,2012-05-06,853,6,0,53,4,0.80,6,5.0,29.94,0.0,1,29.22,442,282,1855,1135,61,70,51,M,56
5.4,TSRA RA FG+ FG BR HZ,0,2012-05-07,855,3,0,55,7,0.47,34,2.3,29.87,0.0,1,29.15,441,281,1856,1136,58,64,52,M,57
8.9,BR,0,2012-05-08,858,5,0,45,4,0.00,28,8.3,29.86,0.0,1,29.13,439,279,1857,1137,61,70,52,M,53
7.6,RA,0,2012-05-09,860,-2,0,43,11,0.06,1,4.2,29.92,0.0,1,29.20,438,278,1858,1138,54,60,47,M,49
7.5, ,0,2012-05-10,862,1,0,34,8,0.00,5,3.2,30.00,0.0,1,29.29,437,277,1859,1139,57,67,46,M,46
9.5, ,0,2012-05-11,864,4,0,40,4,0.00,20,9.3,30.08,0.0,1,29.36,436,276,1860,1140,61,78,43,M,52
9.3,RA,0,2012-05-12,866,4,0,42,4,0.03,3,5.7,30.22,0.0,1,29.51,435,275,1901,1141,61,69,53,M,51
7.8, ,0,2012-05-13,868,3,0,31,4,0.00,4,7.4,30.18,0.0,1,29.45,434,274,1902,1142,61,72,50,M,48
5.2, ,0,2012-05-14,870,5,0,36,2,0.00,19,2.5,30.05,0.0,1,29.31,433,273,1903,1143,63,82,43,M,51
12.6,TS RA,7,2012-05-15,872,14,0,45,0,0.05,25,6.9,29.90,0.0,1,29.18,432,272,1904,1144,72,86,57,M,57
10.5, ,0,2012-05-16,874,-1,0,33,7,0.00,5,9.6,30.09,0.0,1,29.38,431,271,1905,1145,58,65,50,M,46
5.8, ,0,2012-05-17,876,1,0,39,5,0.00,11,5.3,30.10,0.0,1,29.38,430,270,1906,1146,60,74,45,M,50
9.2, ,4,2012-05-18,878,9,0,41,0,0.00,16,8.7,30.02,0.0,1,29.29,429,269,1907,1147,69,85,53,M,54
9.1, ,11,2012-05-19,880,16,0,53,0,0.00,17,8.2,30.00,0.0,1,29.29,428,268,1908,1148,76,92,59,M,62
11.6,TSRA RA,14,2012-05-20,882,18,0,57,0,0.14,22,8.2,29.98,0.0,1,29.28,427,267,1909,1149,79,93,65,M,65
12.6, ,0,2012-05-21,884,0,0,44,4,0.00,1,11.6,30.11,0.0,1,29.39,426,266,1910,1150,61,67,54,M,52
7.2, ,0,2012-05-22,886,0,0,41,4,0.00,5,6.1,30.02,0.0,1,29.28,425,265,1911,1151,61,71,50,M,51
6.9, ,0,2012-05-23,887,4,0,42,0,0.00,16,6.6,29.84,0.0,1,29.10,425,265,1912,1152,65,82,47,M,54
17.7, ,12,2012-05-24,889,15,0,53,0,0.00,18,17.5,29.69,0.0,1,28.97,424,264,1913,1153,77,90,64,M,63
10.0, ,9,2012-05-25,891,12,0,49,0,0.00,3,3.4,29.98,0.0,1,29.31,423,263,1914,1154,74,83,65,M,59
11.2,RA,8,2012-05-26,893,11,0,54,0,  T,7,9.6,30.07,0.0,1,29.37,422,262,1915,1155,73,86,60,M,61
10.1, ,19,2012-05-27,894,22,0,59,0,0.00,18,8.7,29.90,0.0,1,29.16,422,262,1916,1156,84,97,70,M,68
14.0, ,21,2012-05-28,895,23,0,60,0,  T,22,13.4,29.75,0.0,1,29.03,421,261,1916,1156,86,95,77,M,69
12.2, ,8,2012-05-29,896,9,0,46,0,0.00,28,11.1,29.81,0.0,1,29.10,421,261,1917,1157,73,85,61,M,59
9.6, ,0,2012-05-30,898,-2,0,46,3,0.00,36,5.4,29.91,0.0,1,29.22,420,260,1918,1158,62,70,53,M,53
11.0,RA BR,0,2012-05-31,899,-13,0,45,14,1.12,4,10.3,29.95,0.0,1,29.20,420,260,1919,1159,51,54,47,M,48
9.9,RA,0,2012-06-01,901,-7,0,43,8,0.01,36,7.3,29.80,0.0,1,29.07,419,259,1920,1160,57,65,49,M,49
10.8, ,0,2012-06-02,901,-1,0,46,2,0.00,26,10.6,29.75,0.0,1,29.03,419,259,1920,1160,63,76,49,M,55
9.7, ,4,2012-06-03,903,5,0,48,0,  T,28,9.5,29.81,0.0,1,29.10,418,258,1921,1161,69,81,57,M,58
8.2, ,2,2012-06-04,904,3,0,47,0,  T,4,7.5,29.89,0.0,1,29.18,418,258,1922,1162,67,75,59,M,56
9.2, ,0,2012-06-05,906,-1,0,49,1,0.00,4,8.9,30.00,0.0,1,29.29,417,257,1923,1163,64,70,57,M,56
6.5, ,0,2012-06-06,906,-2,0,46,1,0.00,4,6.2,30.07,0.0,1,29.36,417,257,1923,1163,64,76,52,M,55
4.5, ,3,2012-06-07,907,2,0,44,0,0.00,10,2.2,30.09,0.0,1,29.38,417,257,1924,1164,68,82,54,M,56
7.7, ,6,2012-06-08,908,5,0,49,0,0.00,25,7.2,29.99,0.0,1,29.26,417,257,1925,1165,71,88,54,M,60
10.1, ,13,2012-06-09,909,12,0,50,0,0.00,22,9.3,29.90,0.0,1,29.18,416,256,1925,1165,78,90,65,M,62
12.3, ,15,2012-06-10,910,13,0,56,0,0.00,19,11.9,29.90,0.0,1,29.20,416,256,1926,1166,80,93,67,M,66
11.1,RA,15,2012-06-11,910,13,0,62,0,  T,23,8.9,29.82,0.0,1,29.12,416,256,1926,1166,80,90,70,M,68
10.5, ,4,2012-06-12,911,1,0,46,0,0.00,33,7.0,30.03,0.0,1,29.34,416,256,1927,1167,69,78,59,M,57
7.5, ,0,2012-06-13,911,-5,0,45,2,0.00,8,7.2,30.15,0.0,1,29.43,416,256,1927,1167,63,72,54,M,55
9.0, ,7,2012-06-14,912,4,0,48,0,0.00,13,7.9,30.08,0.0,1,29.34,416,256,1928,1168,72,87,56,M,59
9.7, ,12,2012-06-15,912,9,0,49,0,0.00,16,8.2,30.04,0.0,1,29.33,416,256,1928,1168,77,94,59,M,62
11.3,RA BR,17,2012-06-16,913,13,0,60,0,0.31,20,10.0,29.95,0.0,1,29.23,416,256,1929,1169,82,94,69,M,68
7.1,RA BR,13,2012-06-17,913,9,0,59,0,0.11,23,5.7,29.85,0.0,1,29.13,416,256,1929,1169,78,87,69,M,66
17.2, ,17,2012-06-18,913,12,0,65,0,0.00,21,16.8,29.73,0.0,1,29.03,416,256,1929,1169,82,94,69,M,71
15.5, ,22,2012-06-19,914,17,0,65,0,0.00,21,14.9,29.89,0.0,1,29.21,416,256,1930,1170,87,95,78,M,72
15.4, ,21,2012-06-20,914,16,0,62,0,0.00,21,15.2,29.93,0.0,1,29.22,416,256,1930,1170,86,95,77,M,71
9.8,RA,13,2012-06-21,914,8,0,59,0,0.01,27,7.5,29.91,0.0,1,29.21,416,256,1930,1170,78,85,70,M,66
6.6, ,11,2012-06-22,914,6,0,52,0,0.00,34,2.6,29.97,0.0,1,29.26,417,257,1931,1171,76,87,64,M,62
5.7, ,10,2012-06-23,914,5,0,55,0,0.00,8,3.2,30.00,0.0,1,29.28,417,257,1931,1171,75,87,62,M,64
7.0, ,15,2012-06-24,914,9,0,57,0,0.00,4,3.1,29.96,0.0,1,29.25,417,257,1931,1171,80,94,65,M,65
14.0, ,3,2012-06-25,914,-3,0,49,0,0.00,4,13.6,30.06,0.0,1,29.35,417,257,1931,1171,68,76,60,M,58
4.9, ,5,2012-06-26,913,-1,0,50,0,0.00,9,3.5,30.00,0.0,1,29.27,418,258,1931,1171,70,83,56,M,59
12.4, ,10,2012-06-27,913,4,0,51,0,0.00,20,12.1,29.87,0.0,1,29.13,418,258,1931,1171,75,92,57,M,63
8.4,TSRA HZ,23,2012-06-28,912,17,0,69,0,0.04,26,6.4,29.78,0.0,1,29.08,419,259,1931,1171,88,100,76,M,74
6.9,TS TSRA RA,14,2012-06-29,912,8,0,61,0,0.42,4,2.4,29.84,0.0,1,29.16,419,259,1931,1171,79,88,69,M,67
6.6, ,16,2012-06-30,912,9,0,67,0,0.00,24,6.0,29.82,0.0,1,29.11,419,259,1931,1171,81,92,69,M,72
5.4, ,15,2012-07-01,911,8,0,67,0,  T,23,3.1,29.92,0.0,1,29.23,420,260,1931,1171,80,91,68,M,71
5.2,BR HZ,20,2012-07-02,911,13,0,69,0,0.00,23,4.4,29.93,0.0,1,29.21,420,260,1931,1171,85,98,71,M,74
9.9, ,22,2012-07-03,910,15,0,67,0,0.00,25,9.4,29.85,0.0,1,29.13,421,261,1931,1171,87,96,77,M,74
9.6, ,26,2012-07-04,908,19,0,68,0,0.00,25,9.4,29.85,0.0,1,29.15,422,262,1930,1170,91,102,79,M,75
7.5,TSRA,26,2012-07-05,908,19,0,69,0,0.28,24,5.5,29.89,0.0,1,29.20,422,262,1930,1170,91,103,79,M,75
7.3, ,28,2012-07-06,907,21,0,71,0,0.00,27,6.5,29.92,0.0,1,29.21,423,263,1930,1170,93,103,82,M,77
11.9, ,21,2012-07-07,907,14,0,67,0,0.00,2,7.9,29.96,0.0,1,29.26,423,263,1930,1170,86,98,73,M,72
11.5, ,12,2012-07-08,905,4,0,56,0,0.00,3,11.3,30.04,0.0,1,29.34,424,264,1929,1169,77,85,68,M,65
6.8, ,14,2012-07-09,904,6,0,57,0,0.00,5,4.7,30.03,0.0,1,29.33,425,265,1929,1169,79,91,66,M,65
10.1, ,10,2012-07-10,904,2,0,55,0,0.00,4,9.9,30.10,0.0,1,29.39,425,265,1929,1169,75,83,67,M,64
8.1, ,11,2012-07-11,902,3,0,57,0,0.00,9,5.8,30.10,0.0,1,29.39,426,266,1928,1168,76,87,64,M,65
8.0, ,14,2012-07-12,901,6,0,54,0,0.00,11,6.4,30.06,0.0,1,29.35,427,267,1928,1168,79,91,66,M,65
6.2,TS TSRA RA BR,17,2012-07-13,899,9,0,63,0,0.28,15,3.4,30.03,0.0,1,29.31,428,268,1927,1167,82,93,70,M,69
6.4, ,15,2012-07-14,899,7,0,65,0,  T,25,2.0,30.02,0.0,1,29.30,428,268,1927,1167,80,90,70,M,70
7.4, ,18,2012-07-15,897,9,0,66,0,0.00,27,2.2,30.01,0.0,1,29.29,429,269,1926,1166,83,95,71,M,71
7.6, ,20,2012-07-16,895,11,0,66,0,0.00,24,7.1,29.91,0.0,1,29.19,430,270,1925,1165,85,97,72,M,72
9.8, ,24,2012-07-17,894,15,0,67,0,0.00,26,8.6,29.83,0.0,1,29.13,431,271,1925,1165,89,99,79,M,74
8.3,TS TSRA RA BR,18,2012-07-18,892,9,0,71,0,0.85,6,6.0,29.89,0.0,1,29.18,432,272,1924,1164,83,94,72,M,74
10.9,TSRA RA BR,12,2012-07-19,890,3,0,70,0,0.80,4,5.2,29.90,0.0,1,29.20,433,273,1923,1163,77,83,71,M,72
10.1, ,10,2012-07-20,890,1,0,59,0,0.00,4,9.5,30.04,0.0,1,29.34,433,273,1923,1163,75,81,68,M,65
4.9, ,11,2012-07-21,888,2,0,63,0,0.00,24,4.3,30.05,0.0,1,29.34,434,274,1922,1162,76,87,65,M,69
6.4, ,14,2012-07-22,886,5,0,66,0,  T,21,5.9,30.04,0.0,1,29.31,435,275,1921,1161,79,89,68,M,70
10.5,RA,24,2012-07-23,884,15,0,68,0,  T,24,9.8,29.91,0.0,1,29.20,436,276,1920,1160,89,97,81,M,74
7.8,TSRA RA,12,2012-07-24,882,3,0,65,0,0.54,5,6.6,29.94,0.0,1,29.24,437,277,1919,1159,77,84,69,M,70
12.2,RA,20,2012-07-25,880,11,0,67,0,0.01,20,9.3,29.73,0.0,1,28.99,438,278,1918,1158,85,99,70,M,73
9.1,TSRA RA,14,2012-07-26,879,5,0,69,0,0.71,25,6.4,29.70,0.0,1,29.00,439,279,1918,1158,79,89,69,M,72
8.6, ,11,2012-07-27,877,2,0,64,0,0.03,34,5.4,29.84,0.0,1,29.17,440,280,1917,1157,76,86,66,M,68
7.9, ,10,2012-07-28,875,1,0,60,0,0.00,6,6.2,30.07,0.0,1,29.38,441,281,1916,1156,75,82,67,M,66
5.5,RA,9,2012-07-29,873,0,0,59,0,  T,15,4.4,30.03,0.0,1,29.31,442,282,1915,1155,74,85,63,M,66
7.0, ,16,2012-07-30,871,7,0,62,0,0.00,21,5.7,29.91,0.0,1,29.19,443,283,1914,1154,81,92,69,M,69
7.0, ,12,2012-07-31,869,3,0,65,0,0.16,6,4.2,29.91,0.0,1,29.21,444,284,1913,1153,77,85,68,M,69
3.6, ,14,2012-08-01,866,6,0,64,0,0.00,19,1.7,29.91,0.0,1,29.19,445,285,1911,1151,79,90,68,M,69
6.5, ,15,2012-08-02,864,7,0,63,0,0.00,11,1.5,29.85,0.0,1,29.13,446,286,1910,1150,80,93,66,M,69
6.3,BR,18,2012-08-03,862,10,0,67,0,0.00,7,4.9,29.86,0.0,1,29.16,447,287,1909,1149,83,95,71,M,72
6.0,TS TSRA,17,2012-08-04,860,9,0,69,0,0.37,20,3.8,29.85,0.0,1,29.15,448,288,1908,1148,82,93,71,M,72
9.1, ,10,2012-08-05,858,2,0,59,0,0.00,31,7.0,30.04,0.0,1,29.35,449,289,1907,1147,75,84,66,M,66
4.3, ,9,2012-08-06,856,1,0,56,0,0.00,24,3.2,30.07,0.0,1,29.35,450,290,1906,1146,74,85,62,M,64
8.3, ,12,2012-08-07,853,4,0,60,0,0.00,25,7.0,29.94,0.0,1,29.21,451,291,1904,1144,77,92,62,M,68
8.6,RA,13,2012-08-08,851,5,0,62,0,  T,5,8.3,29.96,0.0,1,29.24,452,292,1903,1143,78,84,72,M,68
9.6,RA BR,4,2012-08-09,849,-4,0,63,0,0.05,4,7.3,29.88,0.0,1,29.16,453,293,1902,1142,69,75,63,M,65
14.2,TSRA RA BR,4,2012-08-10,846,-4,0,55,0,0.18,36,13.2,29.91,0.0,1,29.20,454,294,1900,1140,69,76,61,M,60
8.5, ,2,2012-08-11,844,-6,0,53,0,0.00,35,6.5,29.97,0.0,1,29.26,455,295,1859,1139,67,78,56,M,59
3.8, ,1,2012-08-12,842,-7,0,54,0,  T,22,3.4,29.99,0.0,1,29.27,456,296,1858,1138,66,76,55,M,60
3.4,RA BR,0,2012-08-13,839,-8,0,61,0,0.40,2,0.3,29.96,0.0,1,29.24,457,297,1856,1136,65,69,60,M,63
4.8,BR,5,2012-08-14,837,-2,0,60,0,  T,6,0.6,29.92,0.0,1,29.20,458,298,1855,1135,70,84,56,M,64
6.3, ,10,2012-08-15,835,3,0,60,0,  T,23,5.7,29.91,0.0,1,29.19,459,299,1854,1134,75,85,65,M,66
10.7,TSRA BR,4,2012-08-16,832,-3,0,61,0,0.39,25,7.0,29.84,0.0,1,29.13,500,300,1852,1132,69,76,62,M,65
7.4, ,2,2012-08-17,830,-5,0,51,0,0.00,33,4.9,29.98,0.0,1,29.27,501,301,1851,1131,67,76,58,M,58
4.5, ,0,2012-08-18,827,-7,0,51,0,0.00,14,2.6,29.98,0.0,1,29.26,502,302,1849,1129,65,77,53,M,58
3.6, ,5,2012-08-19,825,-1,0,50,0,0.00,7,1.5,29.94,0.0,1,29.22,503,303,1848,1128,70,79,60,M,58
6.2,TSRA RA,1,2012-08-20,822,-5,0,56,0,0.08,5,3.5,29.96,0.0,1,29.25,504,304,1846,1126,66,74,58,M,60
4.6, ,1,2012-08-21,820,-5,0,50,0,0.00,13,2.6,30.06,0.0,1,29.35,505,305,1845,1125,66,79,53,M,58
5.8, ,5,2012-08-22,817,-1,0,52,0,0.00,19,5.5,30.07,0.0,1,29.35,506,306,1843,1123,70,85,54,M,60
8.1,RA,13,2012-08-23,814,7,0,56,0,0.03,18,7.6,30.04,0.0,1,29.33,508,308,1842,1122,78,92,64,M,64
8.8, ,14,2012-08-24,811,8,0,57,0,0.00,19,8.2,29.99,0.0,1,29.28,509,309,1840,1120,79,94,64,M,66
7.9, ,15,2012-08-25,809,10,0,57,0,0.00,18,7.4,30.01,0.0,1,29.29,510,310,1839,1119,80,93,66,M,66
7.1,RA BR,8,2012-08-26,806,3,0,67,0,0.57,18,6.1,30.01,0.0,1,29.29,511,311,1837,1117,73,79,66,M,68
6.0,BR,12,2012-08-27,803,7,0,61,0,0.00,1,4.6,30.03,0.0,1,29.33,512,312,1835,1115,77,88,66,M,67
5.2, ,10,2012-08-28,801,5,0,61,0,0.00,7,3.6,30.08,0.0,1,29.37,513,313,1834,1114,75,86,63,M,65
5.8, ,10,2012-08-29,798,5,0,59,0,0.00,13,4.8,30.05,0.0,1,29.33,514,314,1832,1112,75,84,65,M,65
10.5, ,12,2012-08-30,796,7,0,59,0,0.00,20,10.2,29.99,0.0,1,29.28,515,315,1831,1111,77,90,64,M,66
10.4, ,17,2012-08-31,793,13,0,64,0,0.00,24,4.9,30.02,0.0,1,29.32,516,316,1829,1109,82,92,71,M,70
11.9,RA,8,2012-09-01,790,5,0,66,0,  T,5,12.1,30.01,0.0,1,29.29,517,317,1827,1107,73,75,71,M,69
10.7, ,13,2012-09-02,788,10,0,69,0,  T,6,10.4,29.91,0.0,1,29.19,518,318,1826,1106,78,82,73,M,71
4.4,BR,15,2012-09-03,785,12,0,70,0,0.00,6,4.6,M,0.0,1,29.17,519,319,1824,1104,80,88,71,M,73
